"","LotFrontage","LotArea","MasVnrArea","GrLivArea","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","WoodDeckSF","TotBathrooms","Age","HouseQC","TotalSqFeet","TotalPorchSF","PricePerSF"
"2663",4.53259949315326,9.48918349576076,4.72738781871234,7.55747290161475,3,0.693147180559945,1,3,5.12989871492307,3.5,2,7.4,7.9755646584952,4.85203026391962,NA
"2664",3.89182029811063,8.68473946262804,5.63121178182137,7.35627987655075,2,0.693147180559945,1,2,5.28320372873799,3,1,8,7.61972421378267,4.04305126783455,NA
"2665",4.12713438504509,8.95428615720471,6.25190388316589,7.43070708254597,1,0.693147180559945,1,3,5.58724865840025,3,0,7.6,7.90470391387375,4.61512051684126,NA
"2666",3.89182029811063,8.75998249497728,6.35088571671474,7.41878088275079,2,0.693147180559945,1,2,5.43372200355424,3,0,8,7.64108424917491,4.33073334028633,NA
"2667",4.18965474202643,9.23386156701753,0,7.2841348061952,3,0.693147180559945,1,2,0,2.5,0,7,7.2841348061952,3.2188758248682,NA
"2668",4.18965474202643,9.23386156701753,0,7.30854279753919,3,0.693147180559945,0,2,0,2.5,0,7.2,7.30854279753919,3.49650756146648,NA
"2669",4.63472898822964,9.36400521952033,0,7.19067603433221,3,0.693147180559945,0,2,4.61512051684126,2,0,7,7.19067603433221,0,NA
"2670",4.57471097850338,9.3615151997733,5.46806014113513,7.77233157516961,4,0.693147180559945,1,3,4.79579054559674,2.5,1,7.4,7.77233157516961,3.85014760171006,NA
"2671",4.33073334028633,9.11316846022391,0,7.30854279753919,3,0.693147180559945,0,2,4.61512051684126,2.5,0,7.2,7.30854279753919,3.49650756146648,NA
"2672",3.78418963391826,8.03527891114467,2.70805020110221,7.21890970761906,2,0.693147180559945,1,2,4.61512051684126,3,0,7.2,7.50549227473742,2.83321334405622,NA
"2673",3.78418963391826,7.98582466641892,3.71357206670431,7.32118855673948,2,0.693147180559945,1,2,4.87519732320115,3,4,7.2,7.84384863815247,3.43398720448515,NA
"2674",3.78418963391826,8.03040956213048,2.94443897916644,7.34536484041687,2,0.693147180559945,1,2,4.969813299576,3,2,7.2,7.86633892304654,3.04452243772342,NA
"2675",3.78418963391826,8.01002752848173,2.70805020110221,7.04141166379481,2,0.693147180559945,0,2,4.51085950651685,2,0,7.2,7.05531284333975,0,NA
"2676",4.0943445622221,9.1239106439778,0,7.37713371283395,3,0.693147180559945,1,2,4.61512051684126,2.5,1,7.2,7.37713371283395,3.89182029811063,NA
"2677",4.17438726989564,9.0663545214478,0,7.54433210805369,3,0.693147180559945,1,2,0,2.5,6,6.6,7.87169266432365,0,NA
"2678",4.17438726989564,9.40137386937216,0,7.75061473277041,4,0.693147180559945,0,3,5.99396142730657,3.5,0,7.2,7.75061473277041,3.8286413964891,NA
"2679",4.44265125649032,9.17585244151751,5.49306144334055,7.58933582317062,3,0.693147180559945,1,3,5.35185813347607,3.5,8,7.4,7.92588031673756,3.46573590279973,NA
"2680",4.43081679884331,9.16387749756584,5.77765232322266,7.71199650704767,3,0.693147180559945,1,3,0,3.5,6,7.4,7.91571319938212,3.93182563272433,NA
"2681",4.49980967033027,9.13064760306693,6.77764659363512,7.95717732345947,4,0.693147180559945,1,3,5.51342874616498,3.5,6,7.6,8.30350479887278,4.02535169073515,NA
"2682",4.43081679884331,9.21233837463886,5.98645200528444,7.91095738284559,4,0.693147180559945,1,3,5.73009978297357,2.5,11,7.4,8.08764028777898,5.82304589548302,NA
"2683",4.74493212836325,9.75516154300013,6.6052979209482,8.16080392095467,4,0.693147180559945,1,3,6.7696419768525,4.5,12,8,8.55371796609861,5.6937321388027,NA
"2684",4.49980967033027,9.23376388691977,6.21860011969173,7.82204400818562,4,0.693147180559945,1,3,5.30330490805908,3.5,11,7.4,8.02059914989697,4.56434819146784,NA
"2685",4.49980967033027,9.44034036408688,6.04263283368238,7.9373746961633,3,0.693147180559945,1,3,6.07073772800249,3.5,13,7.4,8.31532177537757,4.91998092582813,NA
"2686",4.33073334028633,9.42931524641817,5.26269018890489,7.58324752430336,3,0.693147180559945,1,2,5.30330490805908,2.5,0,7.4,7.58324752430336,4.26267987704132,NA
"2687",3.91202300542815,9.6302999262348,0,7.42117752859539,2,0.693147180559945,1,3,0,3.5,0,7.4,8.08116577772543,6.08904487544685,NA
"2688",4.45434729625351,9.29990681533523,4.11087386417331,7.31654817718298,3,0.693147180559945,0,2,4.97673374242057,2,0,7.4,7.31654817718298,0,NA
"2689",4.29045944114839,9.0642735958414,0,7.15383380157884,2,0.693147180559945,0,2,0,2,0,7.4,7.17242457712485,4.11087386417331,NA
"2690",4.61512051684126,9.48516514242541,0,7.87891291229713,3,0.693147180559945,1,3,0,4.5,0,7.6,8.40670845824097,5.5834963087817,NA
"2691",4.18965474202643,9.00282407654767,0,7.44833386089748,3,0.693147180559945,0,2,0,2.5,1,7,7.44833386089748,3.98898404656427,NA
"2692",4.31748811353631,8.95338147216724,0,7.04141166379481,3,0.693147180559945,0,0,1.6094379124341,1.5,1,6.6,7.06219163228656,3.93182563272433,NA
"2693",4.52178857704904,9.30792070031505,4.77912349311153,7.24494154633701,3,0.693147180559945,0,2,4.97673374242057,2,0,7.2,7.24494154633701,4.02535169073515,NA
"2694",4.15888308335967,9.47830431356186,0,7.03174125876313,3,0.693147180559945,0,0,0,1.5,0,6.6,7.03174125876313,3.68887945411394,NA
"2695",4.18965474202643,8.96200720958831,5.15329159449778,7.43070708254597,3,0.693147180559945,0,2,4.97673374242057,2.5,1,7.2,7.43070708254597,4.62497281328427,NA
"2696",4.31748811353631,8.94023623179847,4.57471097850338,7.36897040219479,3,0.693147180559945,0,2,4.61512051684126,2.5,1,7.2,7.36897040219479,4.35670882668959,NA
"2697",4.26267987704132,9.0246130220474,0,7.51643330291563,3,0.693147180559945,0,2,5.01727983681492,2.5,8,6.6,7.51643330291563,5.11198778835654,NA
"2699",3.93182563272433,8.87849740373863,0,7.24351297466548,2,0.693147180559945,0,2,0,3,15,7,7.74196789982069,3.85014760171006,NA
"2700",3.93182563272433,8.87849740373863,0,7.10496544826984,2,0.693147180559945,0,2,0,2,15,7,7.31055015853442,4.17438726989564,NA
"2701",4.21950770517611,9.10719961305667,0,7.18614430452233,3,0.693147180559945,0,2,0,2.5,12,6.6,7.37462901521894,3.71357206670431,NA
"2702",4.26267987704132,9.11613957657736,3.95124371858143,6.89669433162271,3,0.693147180559945,0,2,0,2,44,6.2,6.93244789157251,0,NA
"2703",4.23410650459726,9.09694768462109,0,7.41155628781116,4,1.09861228866811,0,2,0,2,29,7.2,7.41155628781116,0,NA
"2704",4.29045944114839,9.13140538388804,0,7.10002716662926,2,0.693147180559945,1,2,5.08759633523238,1,4,6.02857142857143,7.50878717063428,0,NA
"2705",4.29045944114839,9.13873695311649,0,6.89264164117209,3,0.693147180559945,0,1,0,1,41,6.4,7.33888813383888,0,NA
"2706",4.18965474202643,9.04204005654448,4.51085950651685,6.8134445995109,3,0.693147180559945,0,1,0,1,38,6.6,7.20191631753163,5.04985600724954,NA
"2707",4.29045944114839,9.06404211435888,0,6.83087423464618,2,0.693147180559945,0,2,5.31811999384422,2,43,6.6,7.00940893270864,4.31748811353631,NA
"2708",4.29045944114839,9.47677327138879,0,6.93244789157251,3,0.693147180559945,0,1,0,1.5,41,6.6,7.4599147662411,0,NA
"2709",4.29045944114839,8.98981838136693,0,6.81673588059497,3,0.693147180559945,0,0,0,1,42,6.6,7.350516171834,0,NA
"2710",4.29045944114839,9.08136999067922,0,6.84800527457636,3,0.693147180559945,1,1,4.17438726989564,1,39,6.6,7.37838371299671,0,NA
"2711",4.61512051684126,9.57018030205807,4.98360662170834,7.8811822022271,3,0.693147180559945,4,2,6.46458830368996,4,32,5.74285714285714,8.33495163142245,4.61512051684126,NA
"2712",4.66343909411207,9.30801139914963,6.5410299991899,7.94697135769359,3,0.693147180559945,3,3,5.18178355029209,3.5,13,7.4,8.28020423327997,5.97888576490112,NA
"2713",3.55534806148941,8.19671240721307,0,7.04228617193974,1,0.693147180559945,1,2,0,1.5,2,7.2,7.04228617193974,5.25749537202778,NA
"2714",3.2188758248682,7.84188592898462,0,7.10987946307227,2,0.693147180559945,0,2,0,2.5,1,7.2,7.1731917424866,5.11799381241676,NA
"2715",4.29728540621879,8.00603417874901,6.24222326545517,7.32974968904151,2,0.693147180559945,0,2,0,2.5,6,7,7.53796265976821,3.49650756146648,NA
"2716",4.29728540621879,8.40020983593042,0,6.98564181763921,2,0.693147180559945,0,2,0,2.5,3,7.2,6.98564181763921,3.93182563272433,NA
"2717",4.74493212836325,9.02581639162703,0,7.43543801981455,3,0.693147180559945,1,1,0,2.5,8,7.2,7.43543801981455,6.20050917404269,NA
"2718",4.11087386417331,8.87919392811032,0,7.35819375273303,3,0.693147180559945,1,2,0,2,4,7.4,7.35819375273303,5.58724865840025,NA
"2719",4.38202663467388,9.4812068514994,4.97673374242057,7.08506429395255,2,0.693147180559945,0,2,4.94875989037817,3,34,6.6,7.67600993202889,5.03695260241363,NA
"2720",4.36944785246702,9.224341891612,5.57972982598622,7.19668657083435,3,0.693147180559945,0,2,0,3,39,7,7.57865685059476,5.76832099579377,NA
"2721",4.39444915467244,9.16962253869762,0,6.95844839329766,3,0.693147180559945,0,2,0,2,38,6.4,7.50108212425987,0,NA
"2722",4.29045944114839,9.0642735958414,5.70711026474888,7.47929963778283,4,0.693147180559945,0,2,0,2.5,38,6.4,7.86901937649902,5.80211837537706,NA
"2724",4.26267987704132,9.03610602536485,0,6.80128303447162,3,0.693147180559945,0,1,4.969813299576,2,38,6.6,7.40427911803727,0,NA
"2725",4.30406509320417,9.18604767940714,0,6.95844839329766,3,0.693147180559945,0,1,5.20948615284142,2,40,6.4,7.5234813125735,4.48863636973214,NA
"2726",4.39444915467244,9.16962253869762,4.94875989037817,7.04053639021596,3,0.693147180559945,0,1,0,2,39,6.8,7.67136092319064,4.36944785246702,NA
"2728",4.30406509320417,9.24657586455828,4.72738781871234,7.30586003268401,3,0.693147180559945,1,2,5.04342511691925,2.5,42,6.8,7.82284529027977,4.11087386417331,NA
"2729",4.45434729625351,9.14323856843545,0,7.27309259599952,4,0.693147180559945,1,2,0,1.5,42,6.6,7.49609734517596,5.60947179518496,NA
"2730",4.39444915467244,9.28739400141847,4.48863636973214,7.13009851012558,3,0.693147180559945,0,1,0,2,46,6.8,7.53955882930103,0,NA
"2731",4.11087386417331,9.05380351415596,0,6.70563909486,2,0.693147180559945,1,1,5.43372200355424,2,56,7.2,7.23777819192344,3.71357206670431,NA
"2732",4.23410650459726,9.18245516848665,0,6.95081476844258,2,0.693147180559945,1,1,4.83628190695148,1,56,6.8,6.95081476844258,3.89182029811063,NA
"2733",4.39444915467244,9.16962253869762,0,7.26822302115957,3,0.693147180559945,1,2,4.97673374242057,2,16,6.02857142857143,7.76174498465891,5.32787616878958,NA
"2734",4.49980967033027,9.2927495082169,5.01727983681492,7.39326309476384,2,0.693147180559945,1,1,0,2,54,6.42857142857143,7.41758040241454,5.89989735358249,NA
"2735",4.39444915467244,9.16962253869762,4.97673374242057,7.10414409298753,3,0.693147180559945,0,1,0,2,55,6.4,7.70210434005105,0,NA
"2736",4.38202663467388,9.15514473650823,0,7.45529848568329,3,0.693147180559945,1,1,5.50533153593236,1.5,33,6.02857142857143,7.45529848568329,4.11087386417331,NA
"2737",4.4188406077966,9.19917830726999,0,6.84268328223842,2,0.693147180559945,0,1,0,1,31,7,7.26052259808985,5.08140436498446,NA
"2738",4.30406509320417,9.09582698518742,0,7.36833968631138,4,1.09861228866811,0,2,0,2,39,6.4,7.36833968631138,0,NA
"2739",4.30406509320417,9.44943600950432,0,7.12849594568004,3,0.693147180559945,2,2,0,2,42,6.6,7.68982866873648,4.24849524204936,NA
"2740",4.70048036579242,9.18235233543601,5.80814248998044,6.91671502035361,2,0.693147180559945,0,2,0,1,43,7,6.91671502035361,0,NA
"2741",4.26267987704132,9.03610602536485,0,7.21890970761906,3,0.693147180559945,1,1,0,1.5,49,6.4,7.59488438721652,4.11087386417331,NA
"2742",4.30406509320417,9.17066355482328,6.45047042214418,7.19818357710194,3,0.693147180559945,1,2,4.39444915467244,1.5,48,6.8,7.33953769540767,0,NA
"2743",4.83628190695148,9.21044036697652,5.60947179518496,7.22329567956231,3,0.693147180559945,1,1,5.25749537202778,2,50,6.6,7.75362354655975,4.79579054559674,NA
"2744",4.29045944114839,9.22552450730122,0,7.02553831463852,3,0.693147180559945,1,1,0,2,12,6.8,7.62021477057445,6.2803958389602,NA
"2746",4.20469261939097,9.4555584776087,0,6.91671502035361,2,0.693147180559945,0,1,0,2,3,6.6,7.41878088275079,5.04342511691925,NA
"2747",4.33073334028633,9.2272958126256,6.25958146406492,7.36264527041782,2,0.693147180559945,1,2,0,1.5,55,6.8,7.36264527041782,0,NA
"2748",4.02535169073515,8.94910546953925,0,7.04403289727469,3,0.693147180559945,0,2,0,1,50,6.51428571428571,7.25629723969068,0,NA
"2749",4.18965474202643,9.31027620058878,0,6.91373735065968,2,0.693147180559945,1,1,0,1,50,6.4,7.30921236569276,5.66642668811243,NA
"2750",4.39444915467244,9.51789859843275,0,6.96318998587024,3,0.693147180559945,0,1,0,2.5,51,6.6,7.65586401761606,0,NA
"2751",4.45434729625351,9.64400413444303,0,6.78558764500793,2,0.693147180559945,0,1,0,2,15,6.6,7.39387829010776,5.27811465923052,NA
"2753",4.26267987704132,9.4955944993533,0,7.23345541862144,2,0.693147180559945,0,2,4.33073334028633,2,5,5.82857142857143,7.53849499941346,5.78074351579233,NA
"2754",4.55387689160054,10.0050056957265,0,7.87891291229713,5,0.693147180559945,1,3,6.44888939414686,4.5,31,4.85714285714286,8.20494516501921,5.28320372873799,NA
"2755",3.93182563272433,8.92279162396964,0,7.1800698743028,3,0.693147180559945,0,2,0,1.5,56,6.8,7.1800698743028,3.36729582998647,NA
"2756",4.11087386417331,9.25061821847475,0,6.57088296233958,2,0.693147180559945,0,1,0,1,5,7,6.57088296233958,5.46806014113513,NA
"2757",4.11087386417331,9.29789326898404,0,6.57368016696065,2,0.693147180559945,0,2,0,1,56,5.2,6.57368016696065,5.23644196282995,NA
"2758",4.11087386417331,8.85495031650033,0,6.58063913728495,1,0.693147180559945,0,1,0,1,8,7.2,6.58063913728495,4.26267987704132,NA
"2759",4.11087386417331,8.88197518424887,0,7.37525577800975,3,0.693147180559945,1,2,3.91202300542815,2,56,8,7.56734567601324,5.44673737166631,NA
"2761",4.43081679884331,9.22867132866091,5.94017125272043,7.04490511712937,3,0.693147180559945,1,1,5.84643877505772,1.5,43,6.6,7.45414107814668,4.33073334028633,NA
"2762",4.35670882668959,9.16020430248239,5.08759633523238,7.09672137849476,3,0.693147180559945,0,1,0,1.5,21,6.6,7.55433482372575,5.48479693349065,NA
"2763",4.39444915467244,9.28739400141847,4.65396035015752,7.48099216286952,3,0.693147180559945,2,2,5.87493073085203,3,14,6.51428571428571,7.89618060861549,5.49306144334055,NA
"2764",4.46590811865458,9.36314729221994,4.07753744390572,7.29505641646263,2,0.693147180559945,1,2,0,2,47,6.8,7.29505641646263,5.69035945432406,NA
"2765",4.30406509320417,9.81334400268316,0,7.80343505695217,3,0.693147180559945,2,2,6.25575004175337,4,8,7.4,8.03430693633949,4.63472898822964,NA
"2766",4.11087386417331,9.40467284143627,0,7.32778053842163,3,0.693147180559945,0,1,5.29831736654804,1.5,56,6.11428571428571,7.58933582317062,5.12989871492307,NA
"2767",4.11087386417331,9.05310159554969,0,6.94793706861497,2,1.09861228866811,0,2,0,2,56,5.8,6.94793706861497,0,NA
"2768",4.33073334028633,9.04934968588406,0,7.350516171834,4,1.09861228866811,0,0,0,2,46,6.4,7.350516171834,0,NA
"2769",4.26267987704132,8.8538082749772,0,7.04838640872188,3,0.693147180559945,0,1,0,1,45,6.2,7.56631101477246,5.09375020080676,NA
"2770",4.31748811353631,8.90937040519747,0,6.95272864462487,3,0.693147180559945,0,2,0,2,44,7,7.52563997504154,0,NA
"2771",4.26267987704132,8.8538082749772,0,6.76272950693188,3,0.693147180559945,0,1,0,1.5,44,6.6,7.19518732017871,0,NA
"2772",4.26267987704132,8.8538082749772,0,6.93342302573071,3,0.693147180559945,0,0,4.57471097850338,2,44,6.4,7.59034694560257,4.39444915467244,NA
"2773",4.14313472639153,9.19593714166544,0,7.60837447438078,5,0.693147180559945,0,2,0,2,1,7.8,7.60837447438078,5.48063892334199,NA
"2774",4.11087386417331,9.16962253869762,5.57972982598622,7.41997992366183,3,0.693147180559945,0,1,0,2,56,6.6,7.57301725605255,4.94875989037817,NA
"2775",4.11087386417331,8.61631428228404,0,7.41336733569524,4,0.693147180559945,1,1,0,1,26,6.4,7.57147364885127,0,NA
"2776",4.11087386417331,9.16962253869762,0,7.25629723969068,3,0.693147180559945,0,2,0,1.5,2,7.2,7.49443021503157,3.2188758248682,NA
"2777",4.07753744390572,8.7721454392451,0,7.26473017792987,4,0.693147180559945,0,2,5.57972982598622,2,36,7.2,7.40062057737113,4.44265125649032,NA
"2778",4.20469261939097,8.28425179762192,0,6.91274282049318,2,0.693147180559945,1,1,5.63835466933375,1,56,7.4,6.91274282049318,4.23410650459726,NA
"2779",4.04305126783455,8.9549318600747,0,7.57660976697304,4,1.09861228866811,0,2,0,2,56,6.8,7.57660976697304,3.55534806148941,NA
"2781",3.93182563272433,8.63657494843632,0,6.73933662735717,2,0.693147180559945,0,1,3.93182563272433,1,56,6.8,6.73933662735717,5.32300997913841,NA
"2782",4.11087386417331,8.88197518424887,0,6.76272950693188,2,0.693147180559945,0,1,0,1,56,6.2,6.76272950693188,4.75359019110636,NA
"2783",3.76120011569356,8.93787526532926,0,7.22766249872865,2,0.693147180559945,0,1,0,1,56,6,7.22766249872865,5.79909265446053,NA
"2784",3.93182563272433,8.69968140098951,0,6.86797440897029,3,0.693147180559945,0,2,0,2,51,6.8,7.3375877435386,0,NA
"2785",3.93182563272433,8.69968140098951,4.98360662170834,7.35691824235602,5,0.693147180559945,0,2,3.2188758248682,1.5,56,7.2,7.35691824235602,5.6937321388027,NA
"2786",3.97029191355212,8.96584549475094,0,6.20050917404269,1,0.693147180559945,0,1,0,2,56,6,6.81234509417748,4.36944785246702,NA
"2787",4.04305126783455,9.16711966952162,0,7.07580886397839,3,0.693147180559945,0,1,0,1.5,56,7,7.30854279753919,0,NA
"2788",3.89182029811063,8.65660724719891,0,6.73459165997295,2,0.693147180559945,0,1,4.72738781871234,1,56,5.8,6.73459165997295,0,NA
"2789",4.26267987704132,8.74846362994206,0,7.65207074611648,5,0.693147180559945,0,2,0,2,1,7,7.65207074611648,6.06378520868761,NA
"2790",3.52636052461616,8.69567404882425,0,7.13009851012558,2,1.09861228866811,0,0,0,2,56,6.8,7.13009851012558,5.95842469302978,NA
"2791",4.18965474202643,9.18512512283512,0,6.86797440897029,3,0.693147180559945,0,2,0,1,48,6.4,6.86797440897029,0,NA
"2793",4.24849524204936,9.37058672111828,0,7.5109777520141,2,0.693147180559945,1,1,3.3322045101752,1,10,7,7.5109777520141,4.36944785246702,NA
"2795",3.95124371858143,8.71948076085107,0,7.18916773842032,3,0.693147180559945,0,1,0,1,22,7.2,7.18916773842032,4.02535169073515,NA
"2796",3.93182563272433,9.36503376165266,0,6.70563909486,2,0.693147180559945,0,1,5.12989871492307,1,56,6.4,6.70563909486,4.72738781871234,NA
"2797",4.51085950651685,10.4079228012801,0,7.8188324438034,5,0.693147180559945,1,2,0,2,44,6.6,7.8188324438034,0,NA
"2799",4.11087386417331,8.92518842937803,0,7.19368581839511,3,0.693147180559945,0,1,0,1,2,7,7.19368581839511,4.77068462446567,NA
"2802",4.4188406077966,9.4235143922529,3.73766961828337,7.26052259808985,3,0.693147180559945,1,1,0,2,55,6,7.46851327149634,0,NA
"2803",4.79579054559674,9.3180281773931,0,7.56112158953024,4,1.09861228866811,0,2,0,2,42,6.6,7.56112158953024,5.19849703126583,NA
"2804",4.61512051684126,9.96979014179019,0,7.40306109109009,3,0.693147180559945,1,2,0,1,56,5.82857142857143,7.40306109109009,5.42053499927229,NA
"2805",4.02535169073515,9.01808968410434,0,6.94022246911964,2,0.693147180559945,1,1,0,1,56,6.8,6.94022246911964,4.80402104473326,NA
"2806",3.93182563272433,8.56044423341055,0,6.77992190747225,2,0.693147180559945,0,1,0,1,56,6,6.77992190747225,4.69134788222914,NA
"2807",3.93182563272433,8.61268517287546,0,6.97914527506881,2,0.693147180559945,0,1,0,3,2,6.8,7.57916796739608,4.79579054559674,NA
"2808",4.29045944114839,9.3350328159335,5.72358510195238,6.97073007814353,3,0.693147180559945,1,2,5.75257263882563,1.5,39,6.6,7.51969240411654,3.89182029811063,NA
"2809",4.39444915467244,9.24638296332311,0,6.84054652928869,2,0.693147180559945,0,1,4.35670882668959,1.5,42,7.4,7.23777819192344,0,NA
"2811",4.29045944114839,9.16282938930513,6.11146733950268,7.28550654852279,3,0.693147180559945,1,2,5.65248918026865,2.5,39,6.4,7.87663846097546,0,NA
"2812",4.29045944114839,8.87863674743007,5.30330490805908,6.94793706861497,3,0.693147180559945,1,2,4.88280192258637,2,28,6.8,7.51479976048867,5.19849703126583,NA
"2813",4.29045944114839,9.17605943799931,0,7.5847730776122,6,1.09861228866811,0,2,5.14166355650266,2,29,6.2,7.5847730776122,0,NA
"2814",4.33073334028633,9.01627006814768,4.60517018598809,7.57558465155779,6,1.09861228866811,0,2,3.49650756146648,2,29,6.2,7.79688034278352,0,NA
"2815",4.29045944114839,9.77166897791528,4.18965474202643,6.7719355558396,2,0.693147180559945,1,1,0,1,56,5.54285714285714,6.7719355558396,4.76217393479776,NA
