"","LotFrontage","LotArea","Street","LotShape","LandSlope","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","MiscVal","YrSold","SalePrice"
"2161",65,9345,1,3,2,8,5,2007,2007,156,4,3,4,3,3,1,0,1,0,1615,1615,5,1,1615,0,0,1615,0,0,2,0,3,1,4,7,7,1,4,2007,2,3,864,3,3,2,168,30,0,0,0,0,0,0,2008,NA
"2162",91,11778,1,4,2,9,5,2008,2008,554,4,3,4,3,4,6,2085,1,0,186,2271,5,1,2276,0,0,2276,1,0,2,0,3,1,5,7,7,2,4,2008,2,3,1348,4,3,2,0,0,70,0,255,0,0,0,2008,NA
"2163",91,11778,1,4,2,9,5,2008,2008,402,5,3,5,3,3,6,1153,1,0,598,1751,5,1,1766,0,0,1766,1,0,2,1,3,1,5,8,7,2,4,2008,3,3,874,3,3,2,216,36,0,0,0,0,0,0,2008,NA
"2164",67,11454,1,2,2,8,5,1995,1995,302,4,3,4,3,4,6,770,1,0,631,1401,5,1,1511,0,0,1511,1,0,2,0,3,1,4,6,7,1,2,1995,3,3,811,3,3,2,168,42,0,0,0,0,0,0,2008,NA
"2165",80,11500,1,3,2,6,6,1966,1966,0,3,3,4,4,4,2,262,5,723,197,1182,5,1,1643,0,0,1643,1,0,2,0,2,1,3,6,7,1,4,1966,1,2,438,3,3,2,339,0,0,0,0,0,0,0,2008,NA
"2166",65,9750,1,4,1,5,7,1994,1994,0,3,3,4,3,1,6,722,1,0,268,990,5,1,990,0,0,990,1,0,1,0,3,1,3,5,7,0,0,1997,1,2,528,3,3,2,168,0,0,0,0,0,0,0,2008,NA
"2167",70,8696,1,3,2,7,5,1997,1998,150,3,3,4,3,4,6,1308,1,0,110,1418,5,1,1418,0,0,1418,1,0,2,0,3,1,4,5,7,1,3,1997,2,2,558,3,3,2,208,110,0,0,0,0,0,0,2008,NA
"2168",70,13142,1,3,2,6,5,1997,1997,128,3,3,4,3,1,6,688,1,0,176,864,5,1,872,899,0,1771,1,0,2,1,3,1,4,6,7,0,0,1997,2,2,600,3,3,2,0,96,0,0,0,0,0,0,2008,NA
"2169",68,8998,1,3,2,7,5,2000,2000,120,4,3,4,3,2,6,527,1,0,255,782,5,1,782,870,0,1652,0,0,2,1,3,1,4,6,7,0,0,2000,2,2,532,3,3,2,0,70,0,0,0,0,0,0,2008,NA
"2170",75,12192,1,3,2,7,5,2000,2001,0,4,3,4,3,1,6,663,1,0,265,928,5,1,928,895,0,1823,1,0,2,1,3,1,4,6,7,0,0,2000,2,2,626,3,3,2,192,36,0,0,0,0,0,4500,2008,NA
"2171",70,12250,1,3,2,5,6,1978,1978,180,3,3,4,3,2,5,781,1,0,83,864,5,1,1174,0,0,1174,1,0,1,0,3,1,3,5,7,0,0,1978,1,2,528,3,3,2,211,0,280,0,0,0,0,0,2008,NA
"2172",70,9216,1,3,2,5,6,1975,1975,176,3,3,3,3,3,5,294,1,0,782,1076,3,1,1076,0,0,1076,0,0,1,1,3,1,3,5,7,1,2,1985,1,2,576,3,3,2,0,0,0,0,0,0,0,0,2008,NA
"2173",40,14330,1,3,2,5,6,1975,2001,0,3,3,3,3,1,3,88,5,596,180,864,3,1,1558,0,0,1558,1,0,2,0,2,1,3,5,6,0,0,1975,3,2,440,3,3,2,140,0,239,0,227,0,0,0,2008,NA
"2174",70,10400,1,4,2,7,5,2001,2001,227,4,3,4,3,1,1,0,1,0,1257,1257,5,1,1290,871,0,2161,0,0,2,1,3,1,4,8,7,1,3,2001,2,2,570,3,3,2,0,84,0,0,0,0,0,0,2008,NA
"2175",70,9720,1,3,2,9,5,2001,2002,134,4,3,4,3,2,6,1194,1,0,163,1357,5,1,1366,581,0,1947,1,0,2,1,3,1,4,7,7,1,3,2001,3,3,725,3,3,2,168,116,0,0,0,0,0,0,2008,NA
"2176",70,14860,1,2,2,8,5,2002,2003,240,4,3,5,3,4,6,1538,1,0,240,1778,5,1,1786,0,0,1786,1,0,2,0,3,1,4,6,7,1,4,2002,2,3,715,3,3,2,182,35,0,0,0,0,0,0,2008,NA
"2177",41,10905,1,2,2,7,5,2003,2003,0,4,3,4,3,1,1,0,1,0,1129,1129,5,1,1129,1198,0,2327,0,0,2,1,4,1,4,9,7,1,4,2003,2,2,596,3,3,2,0,57,0,0,0,0,0,0,2008,NA
"2178",96,11690,1,3,2,8,5,1999,2000,192,4,3,4,3,3,1,0,1,0,850,850,5,1,886,878,0,1764,0,0,2,1,3,1,4,7,7,1,3,1999,1,2,560,3,3,2,120,29,0,0,0,0,0,0,2008,NA
"2179",70,4426,1,4,2,6,5,2004,2004,205,4,3,4,3,2,6,662,1,0,186,848,5,1,848,0,0,848,1,0,1,0,1,1,4,3,7,0,0,2004,2,2,420,3,3,2,140,0,0,0,0,0,0,0,2008,NA
"2180",83,10126,1,4,2,6,5,1997,1998,0,3,4,4,3,4,6,1593,2,162,83,1838,5,1,1838,0,0,1838,2,0,2,0,2,2,3,8,7,0,0,1998,1,3,721,3,3,2,160,67,0,0,0,0,0,0,2008,NA
"2181",75,9750,1,4,2,7,5,2004,2004,50,4,3,4,3,2,6,24,1,0,1421,1445,5,1,1445,0,0,1445,0,0,2,0,3,1,4,6,7,0,0,2004,1,2,470,3,3,2,0,35,0,0,0,0,0,0,2008,NA
"2182",85,11058,1,4,2,7,6,2007,2007,212,4,3,4,3,1,6,56,1,0,1508,1564,5,1,1564,0,0,1564,0,0,2,0,3,1,4,6,7,0,0,2007,2,3,814,3,3,2,0,24,0,0,0,0,0,0,2008,NA
"2183",74,9627,1,4,2,7,5,2007,2007,0,4,3,4,3,3,6,24,1,0,1327,1351,5,1,1361,0,0,1361,0,0,2,0,3,1,4,6,7,0,0,2007,2,2,610,3,3,2,0,50,0,0,0,0,0,0,2008,NA
"2184",75,9825,1,4,2,5,5,1966,1966,0,3,3,3,3,1,3,609,1,0,483,1092,3,1,1092,0,0,1092,0,0,1,0,3,1,3,6,7,0,0,1966,1,1,264,3,3,2,259,0,0,0,161,0,0,0,2008,NA
"2185",64,12102,1,4,2,5,5,1976,1976,222,3,3,4,4,4,5,456,1,0,0,456,5,1,1033,0,0,1033,0,1,1,0,3,1,3,6,7,0,0,1976,2,2,504,2,3,2,224,0,0,0,0,0,0,0,2008,NA
"2186",65,6500,1,4,2,6,6,1976,1976,84,3,3,3,3,1,4,1033,1,0,94,1127,3,1,1127,0,0,1127,0,1,1,1,3,1,3,6,7,1,1,1991,1,2,480,3,3,2,0,0,138,0,0,0,0,0,2008,NA
"2187",65,9638,1,3,2,6,6,1977,1977,0,3,3,3,3,3,5,368,3,120,541,1029,3,1,1117,0,0,1117,1,0,1,0,3,1,3,6,7,1,2,1977,2,2,542,3,3,2,292,0,0,0,0,0,0,0,2008,NA
"2188",72,7200,1,4,2,6,7,1976,2001,0,3,3,3,3,3,5,288,1,0,396,684,3,1,684,714,0,1398,0,0,1,1,3,1,3,6,7,1,3,1976,3,2,440,3,3,2,0,0,0,0,0,0,0,0,2008,NA
"2189",123,47007,1,3,2,5,7,1959,1996,0,3,3,0,0,0,0,0,0,0,0,0,3,1,3820,0,0,3820,0,0,3,1,5,1,5,11,7,2,4,1959,1,2,624,3,3,2,0,372,0,0,0,0,0,0,2008,NA
"2190",65,6012,1,4,2,4,5,1955,1955,0,3,2,0,0,0,0,0,0,0,0,0,3,0,1152,0,0,1152,0,0,2,0,2,2,3,6,7,0,0,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,NA
"2191",74,6845,1,4,2,4,5,1955,1955,58,3,3,0,0,0,0,0,0,0,0,0,3,0,1152,0,0,1152,0,0,2,0,2,2,3,6,7,0,0,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,NA
"2192",56,6931,1,4,2,4,5,1955,1955,0,3,3,3,3,3,5,784,1,0,0,784,3,0,784,0,0,784,1,0,1,0,2,1,3,4,7,0,0,1955,0,0,0,0,0,2,112,0,0,0,0,0,0,0,2008,NA
"2193",60,12180,1,4,2,5,7,1938,2007,0,3,3,3,3,1,1,0,1,0,585,585,4,1,585,468,0,1053,0,0,1,1,2,1,5,5,7,0,0,1938,0,0,0,0,0,0,42,0,0,0,0,0,0,0,2008,NA
"2194",57,8050,1,4,2,5,8,1947,1993,0,3,4,0,0,0,0,0,0,0,0,0,4,1,929,208,0,1137,0,0,1,1,4,1,3,8,5,0,0,1947,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2008,NA
"2195",68,9520,1,4,1,4,5,1953,1953,115,3,3,4,3,1,3,767,1,0,144,911,3,1,930,0,0,930,0,0,1,0,2,1,3,5,7,0,0,1953,2,1,286,3,3,2,134,0,0,0,0,0,0,3000,2008,NA
"2196",62,7692,1,4,1,4,6,1954,1954,0,3,3,5,3,3,1,0,1,0,416,416,4,1,1204,0,0,1204,0,0,1,0,3,1,3,6,7,0,0,1954,1,1,312,3,3,2,0,0,0,0,0,0,0,0,2008,NA
"2197",67,5142,1,4,2,4,7,1923,2008,0,3,3,3,3,1,5,224,1,0,725,949,3,1,949,343,0,1292,0,0,1,1,3,1,4,6,7,0,0,1923,1,1,205,3,3,0,0,0,183,0,0,0,0,0,2008,NA
"2198",60,7290,1,4,2,7,8,1921,1950,174,3,3,3,3,1,1,0,1,0,1228,1228,5,1,1424,0,0,1424,0,0,2,0,2,1,3,7,7,1,4,1921,1,1,312,3,3,2,0,0,90,0,0,0,0,0,2008,NA
"2199",64,7804,1,4,2,6,7,1930,1950,0,3,3,3,3,1,5,281,3,679,0,960,5,1,960,960,0,1920,2,0,2,2,4,2,3,10,7,2,4,1930,1,2,480,3,3,2,248,0,121,0,0,0,0,0,2008,NA
"2200",66,8969,1,4,2,6,6,1926,1950,0,3,3,3,3,1,4,379,1,0,265,644,5,1,672,644,0,1316,1,0,1,0,2,1,3,6,7,1,4,2001,1,1,369,3,3,1,0,0,0,0,192,0,0,0,2008,NA
"2201",63,15564,1,4,2,6,6,1914,1995,0,3,3,4,3,1,1,0,1,0,676,676,5,1,676,588,0,1264,0,0,1,0,3,1,3,6,7,0,0,1994,1,2,400,3,3,2,424,0,0,0,0,0,0,400,2008,NA
"2202",54,7609,1,4,2,8,9,1925,1997,0,4,4,2,3,1,5,406,1,0,392,798,5,1,798,714,0,1512,1,0,2,0,3,1,4,7,7,1,4,1925,1,1,180,3,3,1,85,16,41,0,0,0,0,0,2008,NA
"2203",70,9650,1,3,2,6,3,1923,1950,0,3,3,3,3,1,1,0,1,0,784,784,3,1,819,784,0,1603,0,0,1,0,4,1,3,7,7,1,4,1980,1,2,599,3,3,2,0,217,0,0,0,0,0,0,2008,NA
"2204",70,11700,1,3,1,5,6,1937,1995,0,3,3,3,3,1,4,606,1,0,336,942,5,1,1265,673,0,1938,0,0,2,0,4,1,4,7,6,1,4,1937,1,1,240,3,3,2,0,40,0,0,0,0,0,0,2008,NA
"2205",70,9260,1,3,2,5,4,1938,1950,0,3,3,3,3,1,1,0,1,0,884,884,3,1,932,442,0,1374,0,0,1,0,3,1,3,6,7,0,0,1938,1,1,225,3,3,2,64,0,0,0,100,0,0,0,2008,NA
"2206",79,7801,1,3,2,6,5,1951,1951,88,3,2,3,3,1,3,500,1,0,591,1091,2,0,1091,0,0,1091,0,1,1,0,2,1,3,5,7,1,3,1951,3,1,344,3,3,2,66,105,0,0,221,0,0,0,2008,NA
"2207",100,9670,1,3,1,8,6,1935,1950,40,3,3,3,2,1,2,210,1,0,398,608,3,1,983,890,0,1873,0,0,1,1,4,1,3,9,7,2,4,1935,3,2,786,2,3,2,0,0,207,0,0,0,0,0,2008,NA
"2208",70,12392,1,4,2,7,9,1950,2000,0,3,4,3,4,1,6,435,1,0,397,832,5,1,1218,943,0,2161,1,0,2,1,3,1,4,8,7,2,3,1994,3,2,506,3,3,2,0,96,0,0,0,0,0,0,2008,NA
"2209",56,26073,1,3,2,5,5,1956,1956,0,3,3,3,3,1,3,1116,1,0,782,1898,5,1,1898,0,0,1898,0,0,2,1,3,1,3,7,7,2,3,1956,1,2,484,3,3,2,0,51,224,0,0,0,0,0,2008,NA
"2210",24,1879,1,4,2,6,6,1980,1980,0,3,3,4,3,1,6,366,1,0,150,516,3,1,516,516,0,1032,0,0,1,0,2,1,3,5,7,1,3,1980,1,2,462,3,3,2,213,0,0,0,0,0,0,0,2008,NA
"2211",50,7000,1,4,2,6,8,1926,1998,0,3,4,3,3,1,3,299,6,40,555,894,3,1,919,0,0,919,1,0,1,0,2,1,3,5,7,0,0,1926,1,1,195,3,3,1,0,0,116,0,0,0,0,0,2008,NA
"2212",60,6000,1,4,2,6,8,1940,2006,0,3,3,2,3,1,1,0,1,0,720,720,4,1,760,330,0,1090,0,0,1,0,3,1,3,5,7,0,0,1940,1,1,240,3,3,2,0,0,0,0,0,0,0,0,2008,NA
"2213",58,8155,1,4,2,5,7,1930,1950,0,3,3,4,3,1,1,0,1,0,780,780,4,1,780,420,0,1200,0,0,1,0,4,1,3,7,7,0,0,1930,0,0,0,0,0,2,0,0,96,0,0,0,0,0,2008,NA
"2214",75,6000,1,4,2,5,5,1967,1967,0,2,3,4,3,2,3,257,1,0,367,624,5,1,1092,564,0,1656,0,0,1,1,3,1,3,7,4,1,1,1967,1,1,288,3,3,2,0,180,0,0,100,0,0,0,2008,NA
"2215",60,7392,1,4,2,5,7,1930,1995,0,3,3,3,3,1,1,0,1,0,520,520,3,1,912,0,0,912,0,0,1,0,2,1,3,5,7,0,0,1934,2,1,360,3,3,2,0,90,0,0,0,0,0,0,2008,NA
"2216",75,9000,1,4,2,5,5,1958,1958,162,3,3,3,3,1,5,330,1,0,821,1151,4,1,1151,804,0,1955,0,0,2,0,4,1,3,7,7,0,0,1958,3,1,356,3,3,2,0,0,0,0,0,0,0,0,2008,NA
"2217",80,14584,1,4,1,1,5,1952,1952,0,2,1,0,0,0,0,0,0,0,0,0,1,0,733,0,0,733,0,0,1,0,2,1,2,4,7,0,0,1952,1,2,487,2,1,0,0,0,0,0,0,0,0,0,2008,NA
"2218",60,5280,1,4,2,4,7,1895,1950,0,3,3,3,2,1,1,0,1,0,173,173,5,0,825,536,0,1361,0,0,1,0,2,1,3,6,7,0,0,1895,1,1,185,2,3,2,0,123,0,0,0,0,0,0,2008,NA
"2219",52,5150,1,4,2,4,7,1910,2000,0,3,3,3,3,1,1,0,1,0,356,356,3,0,671,378,0,1049,0,0,1,0,2,1,3,5,7,0,0,1910,1,1,195,1,2,0,0,0,0,0,0,0,0,0,2008,NA
"2220",60,9000,0,4,2,4,6,1920,1950,0,3,3,2,2,2,1,0,1,0,592,592,5,1,432,432,0,864,0,0,1,1,3,1,2,5,6,0,0,1920,1,1,216,2,2,0,0,30,160,0,0,0,0,0,2008,NA
"2221",44,3843,1,3,1,8,5,2007,2008,186,5,3,5,3,4,6,1476,1,0,120,1596,5,1,1648,0,0,1648,1,1,2,0,2,1,5,5,7,1,4,2007,3,2,525,3,3,2,162,53,0,153,0,0,0,0,2008,NA
"2222",44,3811,1,3,1,7,5,2004,2005,174,4,3,5,3,4,6,1474,1,0,120,1594,5,1,1646,0,0,1646,1,1,2,0,2,1,5,5,7,1,4,2004,3,2,482,3,3,2,128,53,0,0,155,0,0,0,2008,NA
"2223",74,23730,1,2,2,7,5,1996,1997,668,4,3,5,3,2,6,700,1,0,1140,1840,5,1,2032,0,0,2032,1,0,3,0,3,1,4,7,7,0,0,1996,3,3,786,3,3,2,0,46,192,0,0,0,0,0,2008,NA
"2224",74,11050,1,4,2,7,5,1996,1997,0,3,3,4,3,2,1,0,1,0,910,910,5,1,910,910,0,1820,0,0,2,1,3,1,4,8,7,1,3,1996,1,3,816,3,3,2,318,32,0,0,0,0,0,0,2008,NA
"2225",76,10260,1,4,2,5,4,1976,1976,0,3,3,0,0,0,0,0,0,0,0,0,3,1,936,936,0,1872,0,0,2,2,4,2,3,8,7,0,0,1976,1,2,484,3,3,2,0,0,0,0,0,0,0,0,2008,NA
"2226",74,9990,1,4,2,4,5,1991,1991,0,3,3,4,3,1,5,1383,1,0,297,1680,4,1,1689,0,0,1689,1,0,2,0,3,1,3,6,7,1,3,1991,1,2,432,3,3,2,428,120,0,0,0,0,0,0,2008,NA
"2227",42,4084,1,3,2,7,6,1986,1986,340,4,3,4,3,3,6,893,1,0,384,1277,4,1,1501,0,0,1501,1,0,2,0,2,1,4,6,7,1,3,1986,3,2,512,3,3,2,240,0,0,0,0,0,0,0,2008,NA
"2228",74,11563,1,3,2,8,5,2006,2007,258,4,3,5,3,4,6,1036,1,0,482,1518,5,1,1537,0,0,1537,1,0,2,0,3,1,4,8,7,0,0,2007,3,3,788,3,3,2,0,26,0,0,0,0,0,0,2008,NA
"2229",107,12852,1,3,2,8,5,2007,2007,0,4,3,4,3,3,6,770,1,0,150,920,5,1,920,860,0,1780,1,0,2,1,3,1,4,6,7,1,4,2007,3,2,612,3,3,2,0,192,0,0,0,0,0,0,2008,NA
"2230",73,9802,1,4,2,5,5,2006,2007,0,3,3,4,3,1,1,0,1,0,352,352,4,1,712,730,0,1442,0,0,2,1,3,1,3,6,7,0,0,2007,3,2,400,3,3,2,100,0,0,0,0,0,0,0,2008,NA
"2231",81,12018,1,3,2,7,5,2008,2008,60,4,3,4,3,3,1,0,1,0,796,796,5,1,796,816,0,1612,0,0,2,1,3,1,4,6,7,0,0,2008,3,3,666,3,3,2,0,64,0,0,0,0,0,0,2008,NA
"2232",75,12890,1,3,2,6,5,1989,1989,128,3,3,4,3,1,1,0,1,0,1495,1495,5,1,1495,0,0,1495,0,0,2,0,3,1,3,8,7,1,3,1989,1,2,438,3,3,2,252,0,192,0,0,0,0,0,2008,NA
"2233",93,18265,1,4,2,6,5,1986,1986,228,4,4,4,4,3,6,920,3,60,276,1256,5,1,1256,0,0,1256,0,0,2,0,3,1,4,6,7,1,2,1986,1,2,578,3,3,2,282,0,0,0,0,0,0,0,2008,NA
"2234",82,11202,1,3,2,8,5,2003,2003,206,4,3,5,3,3,6,1029,1,0,403,1432,5,1,1440,0,0,1440,1,0,2,0,3,1,4,7,7,1,3,2003,3,2,467,3,3,2,185,95,0,0,0,0,0,0,2008,NA
"2235",82,7915,1,3,2,6,5,1999,2000,0,4,3,5,3,2,6,1223,1,0,443,1666,5,1,1675,0,0,1675,1,0,2,0,3,1,4,6,7,0,0,1999,2,2,435,3,3,2,165,52,0,0,0,0,0,0,2008,NA
"2236",79,11449,1,3,2,8,5,2007,2007,0,4,3,4,3,3,6,1011,1,0,873,1884,5,1,1728,0,0,1728,1,0,2,0,3,1,4,7,7,1,4,2007,3,2,520,3,3,2,0,276,0,0,0,0,0,0,2008,NA
"2237",85,11447,1,3,2,8,5,2005,2006,674,4,3,5,3,3,6,1571,1,0,393,1964,5,1,1964,0,0,1964,1,0,2,1,3,1,4,7,7,1,4,2005,3,3,892,3,3,2,0,265,0,0,0,0,0,0,2008,NA
"2238",97,8940,1,3,2,7,5,1997,1998,200,3,4,4,4,4,6,1309,1,0,35,1344,5,1,1344,0,0,1344,2,0,2,0,2,2,3,8,7,0,0,1997,3,4,784,3,3,2,0,0,0,0,0,0,0,0,2008,NA
"2239",77,9278,1,4,2,5,5,2007,2008,0,3,3,4,3,1,1,0,1,0,1092,1092,5,1,1092,0,0,1092,0,0,1,0,2,1,3,5,7,0,0,2007,0,0,0,0,0,2,0,52,0,0,0,0,0,0,2008,NA
"2240",32,4500,1,4,2,6,5,1997,1997,197,3,3,5,3,1,6,864,1,0,325,1189,5,1,1189,0,0,1189,1,0,2,0,2,1,3,4,7,0,0,1997,2,2,392,3,3,2,0,122,0,0,0,0,0,0,2008,NA
"2241",150,14137,1,4,2,4,5,1964,1964,98,3,3,4,3,3,5,865,2,247,88,1200,4,1,1200,0,0,1200,1,0,1,0,3,1,3,6,7,0,0,1964,3,3,850,3,3,2,0,119,0,0,171,0,0,0,2008,NA
"2242",21,4224,1,4,2,5,6,1975,1975,0,3,3,4,3,1,6,769,1,0,271,1040,4,1,1040,0,0,1040,0,0,1,0,3,1,3,6,7,0,0,1975,1,2,499,3,3,2,0,100,0,0,0,0,0,0,2008,NA
"2243",41,2665,1,4,2,5,7,1976,1976,0,3,3,4,3,1,5,318,1,0,232,550,3,1,925,550,0,1475,0,0,2,0,4,1,3,6,7,1,3,1976,1,1,336,3,3,2,92,26,0,0,0,0,0,0,2008,NA
"2244",21,1974,1,4,2,4,7,1973,2006,0,3,4,4,3,3,6,501,1,0,25,526,4,1,526,462,0,988,1,0,1,0,2,1,3,5,7,0,0,1973,2,1,297,3,3,2,120,101,0,0,0,0,0,0,2008,NA
"2245",21,1596,1,4,2,4,6,1973,1973,0,3,3,4,3,4,6,437,1,0,25,462,3,1,526,462,0,988,1,0,1,0,1,1,3,4,7,1,1,1973,2,1,297,3,3,2,0,101,0,120,0,0,0,0,2008,NA
"2246",74,17979,1,3,2,5,6,1968,1968,0,3,4,3,3,1,5,785,1,0,328,1113,5,1,1160,0,0,1160,1,0,1,0,3,1,4,6,7,0,0,1968,1,1,257,3,3,2,81,0,0,0,0,0,0,500,2008,NA
"2247",21,1477,1,4,2,6,9,1970,2007,0,3,4,3,3,1,6,358,1,0,188,546,5,1,546,546,0,1092,0,0,2,1,3,1,3,6,7,0,0,1970,0,0,0,0,0,2,187,0,0,0,0,0,0,0,2008,NA
"2248",59,6490,1,4,2,5,7,1983,1983,0,3,4,3,3,1,6,534,1,0,282,816,5,1,816,0,0,816,0,1,1,0,2,1,3,4,7,0,0,1983,1,1,264,3,3,2,315,0,0,0,0,0,0,0,2008,NA
"2249",60,6600,1,4,2,5,6,1982,2005,0,3,3,3,3,1,6,638,1,0,207,845,4,1,845,0,0,845,0,0,1,0,3,1,4,6,7,0,0,1982,1,1,264,3,3,2,0,0,0,0,0,0,0,0,2008,NA
"2250",74,12395,1,4,2,5,6,1984,1984,0,3,3,3,3,1,5,647,1,0,217,864,3,1,889,0,0,889,0,0,1,0,3,1,3,6,7,0,0,1984,1,2,484,3,3,2,0,0,0,0,0,0,0,0,2008,NA
"2251",60,56600,1,3,2,5,1,1900,1950,0,3,3,3,3,1,1,0,1,0,686,686,5,1,1150,686,0,1836,0,0,2,0,4,1,3,7,3,0,0,1900,1,1,288,3,2,0,0,0,0,0,0,0,0,0,2008,NA
"2252",85,10667,1,4,2,6,6,1971,1971,302,3,3,3,3,1,4,838,1,0,749,1587,3,1,1587,0,0,1587,0,0,2,0,3,1,3,7,7,1,4,1971,1,2,525,3,3,2,0,44,0,0,0,0,0,0,2007,NA
"2253",56,8872,1,3,2,6,5,1997,1997,0,3,3,4,3,1,1,0,1,0,384,384,4,1,754,630,0,1384,0,0,2,1,3,1,3,7,7,1,3,1997,3,2,390,3,3,2,0,0,0,0,0,0,0,0,2007,NA
"2254",64,10147,1,3,2,6,5,1994,1994,32,3,3,4,3,1,2,186,1,0,206,392,4,1,924,770,0,1694,0,0,2,1,3,1,3,7,7,1,3,1994,3,2,398,3,3,2,256,64,0,0,0,0,0,0,2007,NA
"2255",64,8637,1,3,2,6,5,1999,2000,0,3,3,4,3,1,5,871,1,0,52,923,4,1,947,767,0,1714,1,0,2,1,3,1,3,7,7,1,3,2000,3,2,451,3,3,2,256,48,0,0,0,0,0,0,2007,NA
"2256",63,7875,1,4,2,7,5,1996,1996,0,4,3,4,3,1,3,414,1,0,277,691,4,1,691,862,0,1553,0,0,2,1,3,1,4,6,7,0,0,1996,3,2,420,3,3,2,0,44,0,0,0,0,0,0,2007,NA
"2257",60,7500,1,4,2,6,5,1999,2003,0,3,3,4,3,1,1,0,1,0,938,938,5,1,957,1342,0,2299,0,0,3,1,5,1,3,7,7,1,3,1999,3,2,482,3,3,2,188,30,0,0,0,0,0,0,2007,NA
"2258",64,9556,1,3,2,7,5,1992,1993,52,3,3,4,3,1,1,0,1,0,1168,1168,4,1,1187,0,0,1187,0,0,2,0,3,1,4,6,7,0,0,1992,2,2,420,3,3,2,0,21,0,0,0,0,0,0,2007,NA
"2259",64,7655,1,3,2,6,5,1993,1994,0,3,3,4,3,1,1,0,1,0,903,903,4,1,910,732,0,1642,0,0,2,1,3,1,3,7,7,1,3,1993,2,2,392,3,3,2,290,84,0,0,0,0,0,0,2007,NA
"2260",160,18160,0,4,2,6,6,1964,1964,138,3,3,3,3,3,4,550,1,0,752,1302,2,1,1128,0,0,1128,1,0,1,0,3,1,3,6,7,1,3,1964,1,2,480,3,3,1,0,108,246,0,0,0,0,0,2007,NA
"2261",38,4740,1,3,2,8,5,1988,1988,0,4,3,4,3,4,6,248,1,0,918,1166,4,1,1179,0,0,1179,1,0,2,0,2,1,3,5,7,0,0,1988,2,2,480,3,3,2,0,108,0,0,135,0,0,0,2007,NA
"2262",35,5118,1,3,2,8,5,1990,1990,0,4,3,4,3,4,6,926,1,0,386,1312,4,1,1321,0,0,1321,1,0,1,0,1,1,4,4,7,1,3,1990,2,2,484,3,3,2,0,64,140,0,0,0,0,0,2007,NA
"2263",98,12328,1,3,2,8,5,2005,2005,146,4,3,5,3,2,6,986,1,0,163,1149,5,1,1164,1377,0,2541,1,0,3,1,4,1,5,10,7,1,4,2005,3,3,729,3,3,2,120,32,0,0,0,0,0,0,2007,NA
"2264",52,51974,1,3,2,9,5,2006,2007,710,5,3,5,3,3,6,1101,1,0,1559,2660,5,1,2338,0,0,2338,1,0,2,1,4,1,4,8,7,2,4,2005,3,3,1110,4,3,2,0,135,0,0,322,0,0,0,2007,NA
"2265",195,41600,1,3,2,5,5,1969,1990,0,3,3,4,3,4,5,1047,1,0,53,1100,3,1,1424,0,0,1424,1,0,1,1,3,1,3,7,4,0,0,1969,1,3,828,3,3,0,144,0,0,0,0,0,0,0,2007,NA
"2266",61,8035,1,3,2,9,5,2006,2006,165,4,3,5,3,4,6,797,1,0,815,1612,5,1,1612,0,0,1612,1,0,2,0,2,1,5,6,7,1,4,2006,3,2,556,3,3,2,0,164,0,0,0,0,0,0,2007,NA
"2267",85,14082,1,3,2,8,5,2006,2006,945,4,3,5,4,4,6,1558,1,0,662,2220,5,1,2234,0,0,2234,1,0,1,1,1,1,4,7,7,1,4,2006,2,2,724,3,3,2,390,80,0,0,0,0,0,0,2007,NA
"2268",81,13870,1,3,2,10,5,2006,2007,250,5,3,5,3,4,6,1152,1,0,590,1742,5,1,2042,0,0,2042,1,0,2,0,3,1,5,8,7,1,4,2007,3,3,724,3,3,2,240,52,0,0,174,0,0,0,2007,NA
"2269",80,10960,1,3,2,6,5,1984,1984,0,3,3,4,3,1,6,256,1,0,1028,1284,3,1,1284,0,0,1284,1,0,2,0,3,1,3,5,7,0,0,1984,1,2,480,3,3,2,0,0,192,0,0,0,0,0,2007,NA
"2270",78,12090,1,4,2,7,7,1981,2003,306,4,3,4,3,1,5,321,1,0,404,725,5,1,725,754,0,1479,0,0,2,1,3,1,4,6,7,1,3,1981,2,2,484,3,3,2,167,72,0,0,0,0,0,0,2007,NA
"2271",93,12299,1,4,2,7,6,1978,1985,67,3,3,4,3,1,6,1328,1,0,201,1529,3,1,1664,0,0,1664,1,0,2,0,3,1,4,7,7,1,3,1978,3,2,663,3,3,2,0,0,0,0,0,0,0,0,2007,NA
